Date,Open,High,Low,Close,Adj Close,Volume
25-06-2021,3375.25,3399.649902,3350,3380.800049,3255.256836,2722861
28-06-2021,3391.5,3391.5,3333,3336.75,3212.843018,1355238
29-06-2021,3342,3366.300049,3326.5,3340.850098,3216.790771,1497322
30-06-2021,3346,3382,3338.5,3345.75,3221.508301,1693146
01-07-2021,3358,3362,3332.350098,3341.5,3217.41626,990310
02-07-2021,3331,3339.699951,3295.199951,3325.449951,3201.961914,1682274
05-07-2021,3342,3374,3302,3321,3197.677734,1972858
06-07-2021,3313,3328,3256.100098,3262.300049,3141.157715,2159420
07-07-2021,3275,3282.699951,3241.600098,3274.949951,3153.337646,2640710
08-07-2021,3298,3298,3231.899902,3258.5,3137.498779,2485811
09-07-2021,3250,3282,3201,3208.149902,3089.018066,6365067
12-07-2021,3235,3236,3188.350098,3193.100098,3074.527588,1892226
13-07-2021,3214,3214,3175,3187.550049,3069.183594,1809339
14-07-2021,3187,3222,3185,3214.550049,3095.180664,2044279
15-07-2021,3227.600098,3231.850098,3194,3202.949951,3090.741699,2232968
16-07-2021,3213,3219.850098,3192,3194.800049,3082.877441,1256526
19-07-2021,3180,3199.800049,3176,3184.600098,3073.034912,1597058
20-07-2021,3184.600098,3215,3156.149902,3205.800049,3093.491943,1811945
22-07-2021,3190,3224.949951,3190,3216.350098,3103.672363,2859334
23-07-2021,3230,3241.550049,3206.649902,3212.850098,3100.295166,1776193
26-07-2021,3200,3224.25,3190.850098,3197.550049,3085.53125,1259611
27-07-2021,3200,3210,3161.149902,3182.949951,3071.442383,1121367
28-07-2021,3188,3204.449951,3132.399902,3197.800049,3085.772461,1660654
29-07-2021,3200.25,3225.449951,3190.300049,3195.800049,3083.842285,1731997
30-07-2021,3219,3223.5,3162.350098,3167.449951,3056.485596,2999943
02-08-2021,3180,3224.899902,3167,3219.399902,3106.615234,2608669
03-08-2021,3229,3290,3218.949951,3284.899902,3169.820557,3804735
04-08-2021,3300,3305.199951,3261.199951,3273.949951,3159.254395,2929598
05-08-2021,3275,3315,3262.5,3283.949951,3168.904297,2534521
06-08-2021,3272.550049,3324,3265,3309.800049,3193.848389,2292362
09-08-2021,3323.899902,3337,3310,3322.699951,3206.296387,1510489
10-08-2021,3315.600098,3349.899902,3315.600098,3333.899902,3217.104248,2040777
11-08-2021,3350,3360,3327.100098,3344.199951,3227.043213,1929707
12-08-2021,3326,3368,3326,3351.75,3234.328857,1310205
13-08-2021,3360.75,3480,3357.5,3463.399902,3342.067383,4363584
16-08-2021,3460,3494.350098,3436.5,3472.949951,3351.282959,2083489
17-08-2021,3482.100098,3560.800049,3463,3553.050049,3428.57666,4336019
18-08-2021,3573.850098,3595,3536.600098,3560.550049,3435.813965,2631309
20-08-2021,3506,3575,3500,3559.5,3434.800781,2836148
23-08-2021,3580,3673,3561.899902,3637.399902,3509.97168,3744176
24-08-2021,3657,3667.350098,3594.399902,3613.199951,3486.619629,2511141
25-08-2021,3610,3697.75,3607.050049,3659,3530.814941,2123263
26-08-2021,3660,3687.600098,3647.899902,3671.850098,3543.214844,1902533
27-08-2021,3666,3729.5,3651.100098,3720.149902,3589.822754,3944728
30-08-2021,3715,3740.350098,3687.600098,3701.300049,3571.633545,2033114
31-08-2021,3709.399902,3804.100098,3703.449951,3786.449951,3653.800537,3207480
01-09-2021,3796,3816.699951,3707,3714.949951,3584.805176,2643336
02-09-2021,3734,3859.149902,3722,3836.75,3702.338379,3403717
03-09-2021,3825,3856.899902,3804.550049,3842.050049,3707.452637,1746812
06-09-2021,3849.699951,3877.600098,3814,3852,3717.053711,1723693
07-09-2021,3864,3869.949951,3808.25,3815.899902,3682.218262,1585039
08-09-2021,3810,3815,3756,3774.149902,3641.931152,4147175
09-09-2021,3789.699951,3808.699951,3765,3791.399902,3658.57666,1441148
13-09-2021,3767,3852.399902,3767,3845.350098,3710.636963,1691473
14-09-2021,3849.949951,3896.5,3825,3885.899902,3749.765869,1991188
15-09-2021,3882.100098,3980,3866,3954.550049,3816.01123,2461369
16-09-2021,3930,3981.75,3892.100098,3903.300049,3766.556641,2946666
17-09-2021,3920,3945,3805,3827.850098,3693.75,6477148
20-09-2021,3809,3871,3807.850098,3823.5,3689.552246,2002008
21-09-2021,3858,3871.550049,3821.649902,3862.949951,3727.620117,1568129
22-09-2021,3862.5,3896.850098,3852.449951,3862.149902,3726.8479,1744067
23-09-2021,3870,3879,3835,3869.25,3733.699707,2003869
24-09-2021,3890,3944.399902,3855,3871.300049,3735.677734,2320754
27-09-2021,3900,3904,3802.899902,3836.949951,3702.531006,1673362
28-09-2021,3850,3850,3751.25,3779.149902,3646.755615,2253075
29-09-2021,3759.800049,3806,3722.149902,3791.899902,3659.059082,2489161
30-09-2021,3805,3805,3750.100098,3775.550049,3643.282227,2252412
01-10-2021,3781.75,3810,3725,3730.199951,3599.520752,1578374
04-10-2021,3724.800049,3783.649902,3707.449951,3773.300049,3641.11084,1356860
05-10-2021,3754,3840,3741.600098,3833.300049,3699.009277,1877966
06-10-2021,3836,3857.449951,3795,3810.899902,3677.393311,1678154
07-10-2021,3830,3899,3820.050049,3892.899902,3756.520996,1647233
08-10-2021,3925,3989.899902,3900,3935.649902,3797.773193,2934339
11-10-2021,3755,3757.5,3660,3685.600098,3556.483154,11845402
12-10-2021,3706,3707,3630.600098,3652.850098,3524.880859,5752877
13-10-2021,3650,3675.449951,3645,3655.199951,3527.148438,3545655
14-10-2021,3625,3670,3608.199951,3611.449951,3491.61792,6442299
18-10-2021,3603.449951,3652.699951,3601.449951,3647.149902,3526.133057,3590107
19-10-2021,3669,3690.100098,3625.199951,3634.149902,3513.564209,3135441
20-10-2021,3612,3630,3578.300049,3608.850098,3489.104004,2933693
21-10-2021,3604.100098,3607.449951,3511.25,3532.5,3415.287598,4871211
22-10-2021,3560,3561.600098,3485,3498.850098,3382.75415,2691670
25-10-2021,3503,3514.550049,3450,3492.949951,3377.049561,2595594
26-10-2021,3494.5,3529,3475,3482.600098,3367.042969,3878763
27-10-2021,3483,3511.25,3483,3489.75,3373.955811,2510813
28-10-2021,3518,3518,3415,3421.649902,3308.115234,2424942
29-10-2021,3400.050049,3461,3385.949951,3397.75,3285.008301,3960501
01-11-2021,3437.949951,3487,3412.949951,3476.399902,3361.048828,2020718
02-11-2021,3494,3513.600098,3469.75,3484.199951,3368.590088,3087414
03-11-2021,3504.199951,3519.899902,3466.050049,3492.25,3376.372803,1537639
04-11-2021,3512.949951,3513.25,3505,3508.649902,3392.228516,328991
08-11-2021,3548,3548,3481.199951,3502.75,3386.524658,2526082
09-11-2021,3508,3535,3496,3505.699951,3389.376709,1782692
10-11-2021,3498,3519.699951,3480.199951,3484.300049,3368.686768,1516489
11-11-2021,3480,3510.050049,3436,3488.199951,3372.45752,1284514
12-11-2021,3506,3534.149902,3485.699951,3526.050049,3409.051514,1747259
15-11-2021,3528,3569.600098,3528,3553.300049,3435.397461,1809157
16-11-2021,3569,3575.550049,3542,3556.399902,3438.394287,2013204
17-11-2021,3550.600098,3562.850098,3506.399902,3521.899902,3405.039063,1632914
18-11-2021,3515.149902,3520.850098,3451.600098,3475.699951,3360.371826,2136598
22-11-2021,3478.399902,3515.949951,3440.300049,3458.399902,3343.645996,3167936
23-11-2021,3445,3480.949951,3407.800049,3464.25,3349.301758,2153461
24-11-2021,3472.199951,3493.050049,3424,3443.300049,3329.047119,2161746
25-11-2021,3443.899902,3463,3434.050049,3445.899902,3331.560791,1849619
26-11-2021,3425,3490,3411.899902,3446.850098,3332.479492,1941251
29-11-2021,3447.149902,3529.350098,3406.449951,3502,3385.799316,2981745
30-11-2021,3491,3563.75,3491,3529.149902,3412.048584,5588446
01-12-2021,3535,3590,3535,3577.800049,3459.084473,2102118
02-12-2021,3589.199951,3648,3574.100098,3642.899902,3522.02417,3152938
03-12-2021,3646.449951,3665.949951,3630.850098,3640.449951,3519.655518,2486263
06-12-2021,3640.449951,3658,3522,3536.399902,3419.058105,1849642
07-12-2021,3562.5,3598,3524.300049,3584.5,3465.562012,1484458
08-12-2021,3601,3646.449951,3601,3626.899902,3506.554932,1428660
09-12-2021,3610,3634.75,3566,3601.75,3482.239502,1567957
10-12-2021,3585,3642,3575.100098,3636.800049,3516.126709,1510718
13-12-2021,3650,3662,3601.699951,3609.649902,3489.877441,1883864
14-12-2021,3605,3635,3576.699951,3623.800049,3503.557861,1747007
15-12-2021,3620,3623,3558.149902,3570.350098,3451.881592,1603233
16-12-2021,3582,3608.449951,3570,3581.600098,3462.758545,2072320
17-12-2021,3602.5,3651.350098,3573.699951,3584.350098,3465.416748,4333992
20-12-2021,3589,3606,3510.149902,3556.899902,3438.877686,2312310
21-12-2021,3582.649902,3641.199951,3566.399902,3608.300049,3488.572266,2340989
22-12-2021,3624,3636.800049,3606.25,3630.75,3510.277344,1224328
23-12-2021,3648,3670.5,3630,3662.699951,3541.167236,1792861
24-12-2021,3685,3705,3644.800049,3670.899902,3549.094971,2209923
27-12-2021,3671,3700,3653.100098,3696.100098,3573.458984,1534135
28-12-2021,3710,3725,3693.850098,3706.550049,3583.562256,1456218
29-12-2021,3692.25,3719.949951,3685,3694.699951,3572.105469,1456923
30-12-2021,3681.350098,3740,3680,3733.75,3609.859863,1966475
31-12-2021,3742.800049,3760,3731.300049,3738.350098,3614.307129,1207141
03-01-2022,3750,3830,3745,3817.75,3691.072266,2346158
04-01-2022,3831.100098,3889.149902,3811.699951,3884.75,3755.849365,2488606
05-01-2022,3865,3870,3812.399902,3860.949951,3732.839111,1733031
06-01-2022,3812,3835,3772,3807.449951,3681.114258,1810293
07-01-2022,3820,3864.899902,3796.399902,3853.5,3725.636475,2460591
10-01-2022,3978,3978,3861,3879.850098,3751.112061,3937092
11-01-2022,3856,3925,3856,3915.899902,3785.965332,1906106
12-01-2022,3925,3929,3836.550049,3859.899902,3731.82373,3203744
13-01-2022,3918,3923,3857,3897.899902,3768.562744,6684507
14-01-2022,3877.850098,3977,3860.050049,3968.149902,3836.481934,3348123
17-01-2022,3992.699951,4043,3962.300049,4019.149902,3885.789551,3442604
18-01-2022,4033.949951,4041.699951,3980,3990.600098,3858.187256,2389041
19-01-2022,4012,4012,3910.5,3914.649902,3791.407715,3102539
20-01-2022,3910,3920,3811,3826.550049,3706.081299,6176776
21-01-2022,3807,3851.550049,3771.100098,3833.5,3712.812744,3112358
24-01-2022,3840,3849.649902,3740.100098,3771.350098,3652.619385,3258414
25-01-2022,3769.5,3809.399902,3722.199951,3769.899902,3651.214844,3330501
27-01-2022,3731,3733.399902,3625.100098,3649.25,3534.363037,5718297
28-01-2022,3646,3729.800049,3646,3690.050049,3573.878662,3143862
31-01-2022,3749,3758,3721.399902,3736.25,3618.624023,2739393
01-02-2022,3770,3808,3736.399902,3800.649902,3680.996582,2105169
02-02-2022,3827.899902,3864,3800.649902,3856.199951,3734.797607,1984212
03-02-2022,3851,3882.5,3816.050049,3824.600098,3704.192627,1960538
04-02-2022,3815.300049,3824.699951,3769,3814.899902,3694.798096,2307366
07-02-2022,3791,3831.800049,3756.149902,3779,3660.02832,1919149
08-02-2022,3791.550049,3799.699951,3721,3743.449951,3625.597412,2946443
09-02-2022,3750,3777.949951,3746.100098,3760.550049,3642.15918,1638721
10-02-2022,3789.800049,3789.800049,3758,3770.350098,3651.650391,2112459
11-02-2022,3752.5,3752.5,3690,3694.949951,3578.624268,3851488
14-02-2022,3724,3793.25,3710,3733.75,3616.203125,5951745
15-02-2022,3786,3835,3748,3817.800049,3697.606689,3931683
16-02-2022,3844,3854.100098,3806,3813.100098,3693.054932,3256906
17-02-2022,3825,3835,3779,3784.199951,3665.064453,3134372
18-02-2022,3769,3815.949951,3757.600098,3793.899902,3674.459229,3688883
21-02-2022,3810,3827.800049,3705.550049,3719.399902,3602.304443,7465922
22-02-2022,3650,3667.899902,3570,3586.399902,3473.491943,5408531
23-02-2022,3611,3622.899902,3555.649902,3563.800049,3451.603516,2426203
24-02-2022,3474,3483.850098,3391.100098,3401.649902,3294.557861,5039136
25-02-2022,3468,3530,3462,3520.75,3409.908691,2549723
28-02-2022,3490,3563.75,3455.899902,3554.199951,3442.30542,3288942
02-03-2022,3552.5,3571.949951,3506,3546.149902,3434.508789,2761341
03-03-2022,3562.850098,3578.600098,3530.100098,3544.399902,3432.813965,1928039
04-03-2022,3501.5,3561.199951,3487.050049,3524.350098,3413.395508,2370257
07-03-2022,3450,3548,3431.550049,3484.899902,3375.187012,3054130
08-03-2022,3460,3609,3460,3599.949951,3486.615234,3300992
09-03-2022,3605,3654,3597.050049,3632.600098,3518.237793,2719654
10-03-2022,3684,3684,3615,3620.949951,3506.954102,2005441
11-03-2022,3603.25,3639.850098,3592.850098,3599.149902,3485.840332,1623423
14-03-2022,3580,3648.350098,3580,3643,3528.309814,1765688
15-03-2022,3659,3659,3585.399902,3593.899902,3480.755615,3651133
16-03-2022,3640.5,3668,3616.25,3655.899902,3540.803711,3090475
17-03-2022,3696.600098,3710,3660.300049,3672.75,3557.123047,3600452
21-03-2022,3696,3713.949951,3615,3626.699951,3512.522949,2413831
22-03-2022,3640,3711,3625,3700.949951,3584.435547,2907611
23-03-2022,3708,3729.800049,3690,3712.399902,3595.524902,1596195
24-03-2022,3700,3758.199951,3695,3749.850098,3631.796143,1879046
25-03-2022,3759.899902,3779.5,3672,3707.449951,3590.730713,1690133
28-03-2022,3695,3713,3661.199951,3707.699951,3590.9729,1760990
29-03-2022,3694.75,3722,3691,3705.350098,3588.697021,2689063
30-03-2022,3738,3738,3706.199951,3731.550049,3614.07251,1583455
31-03-2022,3740,3754.649902,3720.199951,3739.949951,3622.20752,2168110
01-04-2022,3748,3763,3728.050049,3758.75,3640.415771,1387014
04-04-2022,3762,3780,3737.100098,3770.350098,3651.650391,1472994
05-04-2022,3772,3835.600098,3772,3814.800049,3694.701172,2314947
06-04-2022,3809.300049,3809.300049,3731.149902,3755.350098,3637.122803,2051729
07-04-2022,3745.5,3745.5,3679,3684.149902,3568.164063,2494829
08-04-2022,3690,3705,3642.5,3685.649902,3569.617188,2296773
11-04-2022,3690,3712.350098,3656.100098,3696.399902,3580.028809,2291660
12-04-2022,3683,3739,3648.350098,3691.100098,3574.895752,4483476
13-04-2022,3707,3709.850098,3655.550049,3661.949951,3546.66333,1621672
18-04-2022,3610,3610,3522.5,3528.050049,3416.97876,3820792
19-04-2022,3550,3563.550049,3439.149902,3471.899902,3362.596191,3170014
20-04-2022,3500,3569.149902,3480,3556.800049,3444.82373,2640370
21-04-2022,3580,3644,3567.399902,3628.649902,3514.411621,2280996
22-04-2022,3581.100098,3617,3571.5,3612.550049,3498.818359,1581465
25-04-2022,3558,3584,3533.100098,3548.199951,3436.494385,1960694
26-04-2022,3575.149902,3587.899902,3518.149902,3546.300049,3434.654541,1943469
27-04-2022,3546,3568.449951,3506.300049,3561.199951,3449.085205,1727648
28-04-2022,3588,3604.399902,3538.050049,3584.300049,3471.457764,1703660
29-04-2022,3597,3623.25,3536.850098,3546.699951,3435.041504,2051115
02-05-2022,3519.899902,3547.949951,3492.75,3542.399902,3430.877197,1324161
04-05-2022,3538.5,3545.449951,3465.300049,3479.75,3370.199463,2305825
05-05-2022,3512.100098,3533,3485.350098,3513.399902,3402.789795,1612262
06-05-2022,3459,3474.5,3424.5,3432.600098,3324.533691,2010812
09-05-2022,3398,3456,3346.850098,3445.100098,3336.640381,2481830
10-05-2022,3434,3464.800049,3422,3438.75,3330.490234,1622685
11-05-2022,3435,3448.449951,3382.149902,3412,3304.582275,1841769
12-05-2022,3378,3449.699951,3350.100098,3408.649902,3301.337646,2807195
13-05-2022,3435,3439.899902,3382.149902,3414.899902,3307.391113,2187823
16-05-2022,3415,3430,3366.600098,3376.800049,3270.490479,1195813
17-05-2022,3370,3467,3350.399902,3451.600098,3342.935791,1754076
18-05-2022,3465,3495,3443.050049,3448.800049,3340.223877,1866781
19-05-2022,3397,3405,3230,3261.949951,3159.256104,4642963
20-05-2022,3310,3313.899902,3270.050049,3293,3189.328613,3065125
23-05-2022,3304.800049,3338.899902,3267,3321.75,3217.173584,2293690
24-05-2022,3315.149902,3324.850098,3275.600098,3288,3184.486328,1711510
25-05-2022,3292.850098,3292.850098,3154.050049,3167.649902,3088.590576,3548046
26-05-2022,3191,3241.5,3180.550049,3226.949951,3146.410645,2813186
27-05-2022,3253.199951,3278.899902,3229.199951,3261.300049,3179.90332,3103153
30-05-2022,3297,3386.600098,3286.350098,3375.25,3291.009277,2094624
31-05-2022,3354.149902,3383.399902,3325,3364.350098,3280.381592,4840965
01-06-2022,3388,3388,3340.050049,3355.199951,3271.459961,1493835
02-06-2022,3355,3432,3346.300049,3423,3337.567627,2657939
03-06-2022,3459.399902,3477.300049,3431.199951,3440.149902,3354.289307,1913622
06-06-2022,3418,3453,3377.149902,3430.949951,3345.319336,1084210
07-06-2022,3401.050049,3418.850098,3356,3362.699951,3278.772461,2308256
08-06-2022,3380.149902,3413.949951,3346.5,3404.149902,3319.187988,2185707
09-06-2022,3385,3437,3353.100098,3427.100098,3341.56543,1279197
10-06-2022,3382,3393,3352,3359.899902,3276.04248,1527582
13-06-2022,3290,3293,3192.449951,3219.600098,3139.244141,3030921
14-06-2022,3190,3238.899902,3174.699951,3210.550049,3130.420166,2611493
15-06-2022,3218.5,3234,3201,3206.300049,3126.276367,1404536
16-06-2022,3240,3244.850098,3133.050049,3142,3063.580811,2032028
17-06-2022,3092,3118.75,3023.850098,3088.899902,3011.805908,5240434
20-06-2022,3094,3138.75,3069,3112.399902,3034.719482,1502769
21-06-2022,3130,3237.75,3125.399902,3211.949951,3131.784912,2964461
22-06-2022,3199.899902,3250.550049,3183,3222.949951,3142.510498,3336315
23-06-2022,3222.949951,3318,3222.949951,3308.800049,3226.217773,3692578
24-06-2022,3339,3345,3277.5,3293.100098,3210.909668,2132118
27-06-2022,3350,3362.899902,3306.5,3314.699951,3231.970459,2037686
28-06-2022,3307,3330,3272.600098,3318.149902,3235.334229,1400046
29-06-2022,3271,3333,3271,3290.5,3208.374512,2133994
30-06-2022,3272,3310.899902,3255,3267.100098,3185.558594,2719603
01-07-2022,3260,3333,3252.050049,3315.100098,3232.36084,1502879
04-07-2022,3312,3317.949951,3225.050049,3235.050049,3154.308594,2622535
05-07-2022,3255,3272,3206.949951,3216.300049,3136.026611,2170627
06-07-2022,3218.5,3268.5,3202.25,3260.75,3179.367188,2182144
07-07-2022,3271,3319.399902,3265.050049,3287.850098,3205.791016,1989921
08-07-2022,3300,3305,3250,3265.449951,3183.949707,2136916
11-07-2022,3206.149902,3225,3106,3113.800049,3036.084717,6974600
12-07-2022,3114.899902,3136.199951,3080.25,3084.699951,3007.710938,3734815
13-07-2022,3104,3110,3035,3038.75,2962.907715,3863530
14-07-2022,3056,3057,2967,2998.75,2931.624268,4764908
15-07-2022,3018.550049,3028.899902,2953,2994.600098,2927.567139,4574806
18-07-2022,3023,3076.949951,3014.300049,3063.5,2994.924805,3202795
19-07-2022,3030.050049,3078.949951,3030.050049,3074.25,3005.434326,1865074
20-07-2022,3107.800049,3171.949951,3098.050049,3164.800049,3093.957275,3402251
21-07-2022,3167,3184,3144.050049,3177.300049,3106.17749,2420640
22-07-2022,3185,3197,3143.5,3171,3100.018555,2075886
25-07-2022,3165,3186.449951,3149.100098,3166.75,3095.863525,1797504
26-07-2022,3164.699951,3168.899902,3096.5,3115.899902,3046.151855,2639367
27-07-2022,3115,3194.100098,3110,3188.850098,3117.468994,1389808
28-07-2022,3216,3264,3201.649902,3260.5,3187.514893,2106333
29-07-2022,3290,3317.300049,3275,3301.899902,3227.988037,2430257
01-08-2022,3327,3327,3271,3298.800049,3224.95752,1306913
02-08-2022,3290,3312.899902,3271.649902,3291.800049,3218.114502,1269114
03-08-2022,3280,3349,3277.050049,3339.5,3264.746826,2895824
04-08-2022,3350,3387.899902,3307.350098,3354.949951,3279.85083,2150567
05-08-2022,3361.199951,3377,3355,3365.050049,3289.724854,1106933
08-08-2022,3365,3378.899902,3336,3374.449951,3298.914307,1068836
10-08-2022,3385,3385,3335,3354.25,3279.166504,1878359
11-08-2022,3400,3428.699951,3375.050049,3422.5,3345.888916,1449248
12-08-2022,3419,3419,3381.25,3401.550049,3325.407715,1472354
16-08-2022,3411,3414.850098,3387.5,3392.699951,3316.755615,839942
17-08-2022,3385.100098,3417.949951,3371.100098,3401.100098,3324.967773,1622326
18-08-2022,3390,3392,3362,3381.25,3305.562012,1430659
19-08-2022,3387,3421.5,3371.25,3385.75,3309.961182,1398410
22-08-2022,3365,3384.100098,3347.399902,3354.550049,3279.459961,1536532
23-08-2022,3319.949951,3341.899902,3270,3284.600098,3211.075684,1849256
24-08-2022,3292,3308,3250.199951,3255.350098,3182.480469,1691923
25-08-2022,3276,3278.149902,3214.75,3218.199951,3146.161865,1946930
26-08-2022,3234.300049,3257,3216.800049,3222.199951,3150.072266,1457962
29-08-2022,3125,3142.699951,3081,3132.550049,3062.429199,2539173
30-08-2022,3155,3226.5,3142.100098,3211.149902,3139.269775,3431525
01-09-2022,3190,3190,3121,3131.699951,3061.598145,3546935
02-09-2022,3163,3163,3120.300049,3130.399902,3060.327148,2052900
05-09-2022,3123.649902,3147.949951,3112.25,3133.399902,3063.26001,2147912
06-09-2022,3135.5,3140.850098,3106.350098,3127.050049,3057.052246,1936453
07-09-2022,3102,3161.899902,3102,3149.600098,3079.097656,1291534
08-09-2022,3170,3183.5,3160.100098,3169.649902,3098.698486,1346113
09-09-2022,3195,3233.5,3168.5,3217.649902,3145.624023,1561185
12-09-2022,3239.899902,3269.800049,3225,3242.949951,3170.357666,1785928
13-09-2022,3263.449951,3263.449951,3225,3229.350098,3157.062256,1972678
14-09-2022,3135,3141.399902,3113.800049,3120.399902,3050.551025,5090269
15-09-2022,3130,3137.75,3100,3104.350098,3034.860596,2138023
16-09-2022,3076,3094.350098,3000,3008.699951,2941.351563,5322221
19-09-2022,3036,3042,2987.800049,3028.800049,2961.001709,2072220
20-09-2022,3050,3079.949951,3030,3040.300049,2972.244141,1544295
21-09-2022,3028,3041.399902,2998.149902,3001.199951,2934.019287,2253818
22-09-2022,2990,3029.949951,2979.300049,3007.399902,2940.080322,2017983
23-09-2022,3004,3022.5,2979,2982.050049,2915.298096,2652374
26-09-2022,2959.850098,3025.850098,2926.100098,2994.399902,2927.371338,2925489
27-09-2022,3009.399902,3025,2976,3017.449951,2949.905518,2227447
28-09-2022,2980,3049.949951,2980,3035.649902,2967.698242,2739767
29-09-2022,3054,3055.850098,2990,2997.300049,2930.206787,2493902
30-09-2022,2990.850098,3019.699951,2950.100098,3004.550049,2937.294434,2817353
03-10-2022,2995,3020.699951,2974,2984.949951,2918.133057,1763331
04-10-2022,3029.949951,3098,3023,3091.149902,3021.955566,2145875
06-10-2022,3111,3124,3092.449951,3101.949951,3032.51416,1790816
07-10-2022,3097.399902,3105,3058.100098,3064.899902,2996.293213,1939879
10-10-2022,3010,3127,3005,3118.550049,3048.742432,3064063
11-10-2022,3100,3145,3053.350098,3069.550049,3000.839355,4730645
12-10-2022,3084.899902,3109.899902,3062.050049,3100.75,3031.341064,1665247
13-10-2022,3100.75,3110,3052.350098,3103.300049,3033.833984,2054781
14-10-2022,3145,3150,3071,3099.149902,3029.776855,2245977
17-10-2022,3072.649902,3128.399902,3071.449951,3111.75,3049.967773,1517005
18-10-2022,3150,3155.350098,3128.550049,3144.699951,3082.263672,1793722
19-10-2022,3159,3159,3112,3121.850098,3059.867432,1194289
20-10-2022,3105,3160,3105,3157.300049,3094.613525,1587601
21-10-2022,3157.800049,3160.399902,3127,3137.399902,3075.108398,1021913
24-10-2022,3170.100098,3178,3155,3161.699951,3098.926025,260949
25-10-2022,3180.5,3184.25,3151.149902,3162.100098,3099.318115,2069643
27-10-2022,3160.699951,3174,3134.350098,3157.399902,3094.711426,2438421
28-10-2022,3150,3178.5,3145,3163.25,3100.445313,1355739
31-10-2022,3199,3199,3177.800049,3193.149902,3129.751465,1919414
01-11-2022,3214.5,3262.600098,3203.449951,3259.699951,3194.980225,2991060
02-11-2022,3270,3270,3222.050049,3241.699951,3177.337646,1405955
03-11-2022,3228.050049,3228.050049,3195,3206.75,3143.081543,1422652
04-11-2022,3217,3220.050049,3166.149902,3217.399902,3153.52002,1464013
07-11-2022,3229,3242.800049,3195.100098,3233.699951,3169.496582,1474498
09-11-2022,3249.800049,3249.800049,3201.649902,3216.050049,3152.197021,1162267
10-11-2022,3170,3225,3170,3205.649902,3142.003418,1573092
11-11-2022,3269.600098,3341.600098,3255.050049,3315.949951,3250.113525,3265394
14-11-2022,3324,3349,3309,3335.5,3269.275391,1342074
15-11-2022,3321,3339.949951,3292,3332.600098,3266.433105,1400708
16-11-2022,3338.899902,3367.899902,3321.449951,3355.350098,3288.731445,1748235
17-11-2022,3340,3360,3317.75,3349,3282.507324,1417986
18-11-2022,3350,3362.75,3321,3343.449951,3277.067383,1164540
21-11-2022,3322.5,3333.699951,3273,3283.5,3218.307861,1304194
22-11-2022,3280,3318.949951,3255.25,3314.949951,3249.133301,1149739
23-11-2022,3330,3330,3291,3308.300049,3242.615479,1150011
24-11-2022,3316.25,3392.949951,3308.300049,3380.149902,3313.038818,1296591
25-11-2022,3383,3403.350098,3348,3389.649902,3322.350098,1588981
28-11-2022,3366,3417,3365.550049,3395.25,3327.839111,2195437
29-11-2022,3383,3429,3383,3397.350098,3329.897461,1576028
30-11-2022,3383,3414.899902,3375,3390.800049,3323.477539,3410702
01-12-2022,3425,3480,3420,3475.649902,3406.642578,2180856
02-12-2022,3458.100098,3468.899902,3413,3439.149902,3370.867432,2411749
05-12-2022,3433,3439.149902,3407,3425.899902,3357.880371,1475065
06-12-2022,3400.050049,3407.949951,3368,3385.350098,3318.135742,1166999
07-12-2022,3368.300049,3393.699951,3354,3380.600098,3313.47998,1167505
08-12-2022,3360,3380.600098,3339.449951,3350.550049,3284.026611,1285619
09-12-2022,3374.100098,3374.100098,3276.350098,3292.75,3227.374023,1797896
12-12-2022,3255.5,3296,3236.100098,3286.449951,3221.199219,1527610
13-12-2022,3277.199951,3336.449951,3267.800049,3332.100098,3265.942871,1378016
14-12-2022,3348.800049,3377,3340.899902,3365.350098,3298.532715,1213311
15-12-2022,3358.800049,3364.75,3298.949951,3305.100098,3239.479004,1415694
16-12-2022,3275,3292,3225.199951,3240.25,3175.916504,2703680
19-12-2022,3227,3245.5,3194.5,3202.050049,3138.475098,2120965
20-12-2022,3198.899902,3249,3163.649902,3243.949951,3179.542969,1529971
21-12-2022,3249,3283.050049,3240,3268.550049,3203.654785,1432566
22-12-2022,3294,3294,3245.100098,3259.699951,3194.980225,1384101
23-12-2022,3217,3266.850098,3217,3228.350098,3164.25293,1360281
26-12-2022,3228.350098,3272,3225.050049,3252.899902,3188.315186,870157
27-12-2022,3269.199951,3273.800049,3231.5,3259.5,3194.784424,835883
28-12-2022,3249.800049,3266.100098,3226,3257.100098,3192.432129,910795
29-12-2022,3231.100098,3271.5,3228,3268.75,3203.850586,1037927
30-12-2022,3286.050049,3299,3246.199951,3256.699951,3192.039795,1163131
02-01-2023,3261,3266.850098,3235.199951,3261.449951,3196.695557,709547
03-01-2023,3252,3320,3245.300049,3311.350098,3245.60498,1245178
04-01-2023,3306.699951,3327.350098,3286.199951,3314.649902,3248.839111,1231668
05-01-2023,3330.199951,3337.300049,3281.949951,3311.100098,3245.359863,1826057
06-01-2023,3300,3301.550049,3200,3211.550049,3147.786377,2488376
09-01-2023,3229,3327,3221.149902,3319.949951,3254.033936,2885060
10-01-2023,3285,3298,3230.100098,3286.399902,3221.150146,3864655
11-01-2023,3290.100098,3349.5,3271.149902,3328.699951,3262.610352,2720512
12-01-2023,3329,3350,3315.550049,3334.350098,3268.148193,2250391
